shift_id,rider_id,status
2776,71,confirmed
2777,71,confirmed
2778,58,confirmed
2779,118,cancelled_by_rider
2780,,cancelled_by_rider
2781,,cancelled_by_rider
2782,,cancelled_by_rider
2783,21,confirmed
2784,148,confirmed
2785,118,confirmed
2786,118,confirmed
2787,220,confirmed
2788,113,confirmed
2789,,cancelled_by_rider
2790,21,confirmed
2791,58,confirmed
2792,145,confirmed
2793,,cancelled_by_rider
2794,9,confirmed
2795,58,confirmed
2796,58,confirmed
2797,58,confirmed
2798,31,confirmed
2799,22,confirmed
2800,22,confirmed
2801,22,confirmed
2802,22,confirmed
2803,22,confirmed
2804,31,confirmed
2805,61,confirmed
2806,212,confirmed
2807,61,confirmed
2808,61,confirmed
2809,212,confirmed
2810,61,confirmed
2811,216,confirmed
2812,212,confirmed
2813,216,confirmed
2814,216,confirmed
2815,216,confirmed
2816,27,confirmed
2817,145,confirmed
2818,145,confirmed
2819,30,confirmed
2820,27,cancelled_by_rider
2821,227,confirmed
2822,35,confirmed
2823,35,confirmed
2824,35,confirmed
2825,48,confirmed
2826,215,confirmed
2827,35,confirmed
2828,35,confirmed
2829,58,confirmed
2830,119,confirmed
2831,224,confirmed
2832,202,confirmed
2833,71,confirmed
2834,71,confirmed
2835,32,confirmed
2836,32,confirmed
2837,145,confirmed
2838,113,confirmed
2839,113,confirmed
2840,113,confirmed
2841,201,confirmed
2842,201,confirmed
2843,218,confirmed
2844,201,confirmed
2845,201,confirmed
2846,119,confirmed
2847,218,confirmed
2848,218,confirmed
2849,119,confirmed
2850,201,confirmed
2851,119,confirmed
2852,201,confirmed
2853,218,confirmed
2854,119,confirmed
2855,218,confirmed
2856,57,confirmed
2857,57,confirmed
2858,57,confirmed
2859,57,confirmed
2860,27,confirmed
2861,27,confirmed
2862,57,confirmed
2863,57,confirmed
2864,57,confirmed
2865,57,confirmed
2866,16,confirmed
2867,16,confirmed
2868,220,confirmed
2869,16,confirmed
2870,32,confirmed
2871,32,confirmed
2872,224,confirmed
2873,32,confirmed
2874,32,confirmed
2875,12,confirmed
2876,12,confirmed
2877,12,confirmed
2878,21,confirmed
2879,12,confirmed
2880,12,confirmed
2881,12,confirmed
2882,118,confirmed
2883,71,confirmed
2884,118,confirmed
2885,118,confirmed
2886,48,confirmed
2887,59,confirmed
2888,59,confirmed
2889,59,confirmed
2890,59,confirmed
2891,61,confirmed
2892,24,confirmed
2893,111,confirmed
2894,148,confirmed
2895,42,confirmed
2896,148,confirmed
2897,42,confirmed
2898,231,confirmed
2899,231,confirmed
2900,61,confirmed
2901,64,confirmed
2902,61,confirmed
2903,200,confirmed
2904,61,confirmed
2905,58,confirmed
2906,61,confirmed
2907,64,confirmed
2908,61,confirmed
2909,224,confirmed
2910,24,confirmed
2911,224,confirmed
2912,111,confirmed
2913,224,confirmed
2914,24,confirmed
2915,24,confirmed
2916,14,confirmed
2917,27,confirmed
2918,16,confirmed
2919,215,confirmed
2920,17,confirmed
2921,17,confirmed
2922,199,confirmed
2923,51,confirmed
2924,70,confirmed
2925,70,confirmed
2926,70,confirmed
2927,70,confirmed
2928,24,confirmed
2929,24,confirmed
2930,70,confirmed
2931,70,confirmed
2932,111,confirmed
2933,24,confirmed
2934,31,confirmed
2935,51,confirmed
2936,71,confirmed
2937,51,confirmed
2938,49,confirmed
2939,51,confirmed
2940,111,confirmed
2941,51,confirmed
2942,1,confirmed
2943,1,confirmed
2944,1,confirmed
2945,227,confirmed
2946,17,confirmed
2947,17,confirmed
2948,12,confirmed
2949,69,confirmed
2950,17,confirmed
2951,12,confirmed
2952,69,confirmed
2953,202,confirmed
2954,202,confirmed
2955,202,confirmed
2956,202,confirmed
2957,202,confirmed
2958,32,confirmed
2959,32,confirmed
2960,21,confirmed
2961,32,confirmed
2962,31,confirmed
2963,202,confirmed
2964,31,confirmed
2965,202,confirmed
2966,202,confirmed
2967,202,confirmed
2968,77,confirmed
2969,77,confirmed
2970,3,confirmed
2971,3,confirmed
2972,220,confirmed
2973,220,confirmed
2974,3,confirmed
2975,220,confirmed
2976,121,confirmed
2977,121,confirmed
2978,49,confirmed
2979,29,confirmed
2980,29,confirmed
2981,29,confirmed
2982,29,confirmed
2983,113,confirmed
2984,29,confirmed
2985,24,confirmed
2986,29,confirmed
2987,24,confirmed
2988,24,confirmed
2989,73,confirmed
2990,73,confirmed
2991,224,confirmed
2992,224,confirmed
2993,17,confirmed
2994,1,confirmed
2995,56,confirmed
2996,77,confirmed
2997,30,confirmed
2998,21,confirmed
2999,21,confirmed
3000,21,confirmed
3001,118,confirmed
3002,226,confirmed
3003,56,confirmed
3004,216,confirmed
3005,14,confirmed
3006,215,confirmed
3007,111,confirmed
3008,58,confirmed
3009,58,confirmed
3010,58,confirmed
3011,22,confirmed
3012,22,confirmed
3013,32,confirmed
3014,32,confirmed
3015,32,confirmed
3016,31,confirmed
3017,31,confirmed
3018,61,confirmed
3019,145,confirmed
3020,14,confirmed
3021,61,confirmed
3022,14,confirmed
3023,61,confirmed
3024,216,confirmed
3025,14,confirmed
3026,61,confirmed
3027,14,confirmed
3028,211,confirmed
3029,216,confirmed
3030,228,confirmed
3031,216,confirmed
3032,228,confirmed
3033,216,confirmed
3034,227,confirmed
3035,145,confirmed
3036,227,confirmed
3037,145,confirmed
3038,227,confirmed
3039,35,confirmed
3040,35,confirmed
3041,35,confirmed
3042,48,confirmed
3043,48,confirmed
3044,35,confirmed
3045,35,confirmed
3046,119,confirmed
3047,119,confirmed
3048,224,confirmed
3049,224,confirmed
3050,224,confirmed
3051,224,confirmed
3052,3,confirmed
3053,32,confirmed
3054,32,confirmed
3055,12,confirmed
3056,113,confirmed
3057,113,confirmed
3058,201,confirmed
3059,201,confirmed
3060,119,confirmed
3061,31,confirmed
3062,218,confirmed
3063,31,confirmed
3064,119,confirmed
3065,119,confirmed
3066,218,confirmed
3067,201,confirmed
3068,119,confirmed
3069,,cancelled_by_rider
3070,201,confirmed
3071,119,confirmed
3072,201,confirmed
3073,57,confirmed
3074,57,confirmed
3075,57,confirmed
3076,57,confirmed
3077,32,confirmed
3078,32,confirmed
3079,231,confirmed
3080,231,confirmed
3081,231,confirmed
3082,31,confirmed
3083,21,confirmed
3084,12,confirmed
3085,21,confirmed
3086,12,confirmed
3087,12,confirmed
3088,12,confirmed
3089,118,confirmed
3090,118,confirmed
3091,118,confirmed
3092,118,confirmed
3093,77,confirmed
3094,59,cancelled_by_rider
3095,215,confirmed
3096,57,confirmed
3097,57,confirmed
3098,61,confirmed
3099,111,confirmed
3100,111,confirmed
3101,21,confirmed
3102,42,confirmed
3103,42,confirmed
3104,58,confirmed
3105,231,confirmed
3106,3,confirmed
3107,61,confirmed
3108,64,confirmed
3109,61,confirmed
3110,64,confirmed
3111,61,confirmed
3112,58,confirmed
3113,61,confirmed
3114,64,confirmed
3115,61,confirmed
3116,58,confirmed
3117,111,confirmed
3118,24,confirmed
3119,111,confirmed
3120,58,confirmed
3121,24,confirmed
3122,24,confirmed
3123,14,confirmed
3124,17,confirmed
3125,17,confirmed
3126,17,confirmed
3127,49,confirmed
3128,49,confirmed
3129,215,confirmed
3130,215,confirmed
3131,70,confirmed
3132,70,confirmed
3133,70,confirmed
3134,70,confirmed
3135,24,confirmed
3136,24,confirmed
3137,70,confirmed
3138,70,confirmed
3139,234,confirmed
3140,49,confirmed
3141,111,confirmed
3142,51,confirmed
3143,111,confirmed
3144,51,confirmed
3145,111,confirmed
3146,51,confirmed
3147,111,confirmed
3148,51,confirmed
3149,1,confirmed
3150,211,confirmed
3151,1,confirmed
3152,51,confirmed
3153,17,confirmed
3154,17,confirmed
3155,12,confirmed
3156,69,confirmed
3157,17,confirmed
3158,,cancelled_by_rider
3159,215,confirmed
3160,228,confirmed
3161,43,confirmed
3162,202,confirmed
3163,202,confirmed
3164,202,confirmed
3165,32,confirmed
3166,32,confirmed
3167,31,confirmed
3168,32,confirmed
3169,31,confirmed
3170,228,confirmed
3171,43,confirmed
3172,202,confirmed
3173,202,confirmed
3174,202,confirmed
3175,77,confirmed
3176,77,confirmed
3177,27,confirmed
3178,3,confirmed
3179,3,confirmed
3180,3,confirmed
3181,220,confirmed
3182,193,confirmed
3183,121,confirmed
3184,121,confirmed
3185,49,confirmed
3186,29,confirmed
3187,29,confirmed
3188,29,confirmed
3189,29,confirmed
3190,24,confirmed
3191,29,confirmed
3192,24,confirmed
3193,29,confirmed
3194,24,confirmed
3195,69,confirmed
3196,73,confirmed
3197,73,confirmed
3198,226,confirmed
3199,220,confirmed
3200,233,confirmed
3201,21,confirmed
3202,21,confirmed
3203,21,confirmed
3204,77,confirmed
3205,49,confirmed
3206,12,confirmed
3207,77,confirmed
3208,228,confirmed
3209,233,confirmed
3210,232,confirmed
3211,232,confirmed
3212,232,confirmed
3213,232,confirmed
3214,193,confirmed
3215,58,confirmed
3216,58,confirmed
3217,58,confirmed
3218,31,confirmed
3219,32,confirmed
3220,31,confirmed
3221,31,confirmed
3222,71,confirmed
3223,31,confirmed
3224,31,confirmed
3225,61,confirmed
3226,216,confirmed
3227,14,confirmed
3228,61,confirmed
3229,14,confirmed
3230,61,confirmed
3231,216,confirmed
3232,14,confirmed
3233,61,confirmed
3234,14,confirmed
3235,68,confirmed
3236,14,confirmed
3237,228,confirmed
3238,216,confirmed
3239,68,cancelled_by_rider
3240,224,confirmed
3241,227,confirmed
3242,227,confirmed
3243,227,confirmed
3244,145,confirmed
3245,35,confirmed
3246,35,confirmed
3247,35,confirmed
3248,20,confirmed
3249,20,confirmed
3250,35,confirmed
3251,35,confirmed
3252,224,confirmed
3253,224,cancelled_by_rider
3254,233,confirmed
3255,233,confirmed
3256,233,confirmed
3257,201,confirmed
3258,201,confirmed
3259,,cancelled_by_rider
3260,119,confirmed
3261,119,confirmed
3262,201,confirmed
3263,218,confirmed
3264,218,confirmed
3265,201,confirmed
3266,201,confirmed
3267,201,confirmed
3268,,cancelled_by_rider
3269,119,confirmed
3270,218,cancelled_by_rider
3271,119,cancelled_by_rider
3272,32,confirmed
3273,231,confirmed
3274,231,confirmed
3275,32,confirmed
3276,32,confirmed
3277,12,confirmed
3278,12,confirmed
3279,24,confirmed
3280,24,confirmed
3281,12,confirmed
3282,12,confirmed
3283,12,confirmed
3284,71,confirmed
3285,193,confirmed
3286,71,confirmed
3287,71,confirmed
3288,57,confirmed
3289,57,confirmed
3290,237,confirmed
3291,57,confirmed
3292,68,confirmed
3293,234,confirmed
3294,68,confirmed
3295,43,confirmed
3296,21,confirmed
3297,58,confirmed
3298,42,confirmed
3299,21,cancelled_by_rider
3300,42,confirmed
3301,61,confirmed
3302,21,confirmed
3303,61,confirmed
3304,24,confirmed
3305,61,confirmed
3306,21,confirmed
3307,61,confirmed
3308,234,confirmed
3309,145,confirmed
3310,68,confirmed
3311,21,confirmed
3312,24,confirmed
3313,14,confirmed
3314,14,confirmed
3315,17,confirmed
3316,17,confirmed
3317,215,confirmed
3318,215,confirmed
3319,16,confirmed
3320,215,confirmed
3321,64,confirmed
3322,64,confirmed
3323,70,confirmed
3324,70,confirmed
3325,12,confirmed
3326,64,confirmed
3327,70,confirmed
3328,49,confirmed
3329,49,confirmed
3330,111,confirmed
3331,51,confirmed
3332,111,confirmed
3333,51,confirmed
3334,237,confirmed
3335,51,confirmed
3336,57,confirmed
3337,1,confirmed
3338,1,confirmed
3339,1,confirmed
3340,145,confirmed
3341,17,confirmed
3342,68,confirmed
3343,1,cancelled_by_rider
3344,1,cancelled_by_rider
3345,232,cancelled_by_rider
3346,193,confirmed
3347,202,confirmed
3348,202,confirmed
3349,202,confirmed
3350,202,confirmed
3351,202,confirmed
3352,64,confirmed
3353,202,confirmed
3354,202,confirmed
3355,202,confirmed
3356,202,confirmed
3357,202,confirmed
3358,77,confirmed
3359,77,confirmed
3360,3,confirmed
3361,220,confirmed
3362,3,confirmed
3363,3,confirmed
3364,7,confirmed
3365,20,confirmed
3366,20,confirmed
3367,49,confirmed
3368,29,confirmed
3369,29,confirmed
3370,49,confirmed
3371,29,confirmed
3372,24,confirmed
3373,29,confirmed
3374,69,confirmed
3375,29,confirmed
3376,69,confirmed
3377,49,cancelled_by_rider
3378,73,confirmed
3379,73,confirmed
3380,227,confirmed
3381,227,confirmed
3382,227,confirmed
3383,227,confirmed
3384,203,confirmed
3385,203,confirmed
3386,220,confirmed
3387,16,confirmed
3388,238,confirmed
3389,203,confirmed
3390,77,confirmed
3391,59,confirmed
3392,59,confirmed
3393,20,confirmed
3394,51,confirmed
3395,57,confirmed
3396,57,confirmed
3397,58,confirmed
3398,58,confirmed
3399,58,confirmed
3400,71,confirmed
3401,31,confirmed
3402,71,confirmed
3403,71,confirmed
3404,32,confirmed
3405,31,confirmed
3406,32,confirmed
3407,61,confirmed
3408,216,confirmed
3409,228,confirmed
3410,61,confirmed
3411,228,confirmed
3412,61,confirmed
3413,216,confirmed
3414,14,confirmed
3415,61,confirmed
3416,14,confirmed
3417,145,confirmed
3418,216,confirmed
3419,216,confirmed
3420,241,confirmed
3421,216,confirmed
3422,241,confirmed
3423,193,confirmed
3424,193,confirmed
3425,145,confirmed
3426,145,confirmed
3427,227,confirmed
3428,227,confirmed
3429,227,confirmed
3430,35,confirmed
3431,35,confirmed
3432,35,confirmed
3433,48,confirmed
3434,48,confirmed
3435,35,confirmed
3436,35,confirmed
3437,119,confirmed
3438,237,confirmed
3439,233,confirmed
3440,233,confirmed
3441,233,cancelled_by_rider
3442,201,confirmed
3443,201,confirmed
3444,31,confirmed
3445,119,confirmed
3446,119,confirmed
3447,201,confirmed
3448,31,confirmed
3449,201,confirmed
3450,119,confirmed
3451,201,confirmed
3452,31,confirmed
3453,201,confirmed
3454,58,confirmed
3455,119,confirmed
3456,31,confirmed
3457,224,confirmed
3458,231,confirmed
3459,231,confirmed
3460,231,confirmed
3461,231,confirmed
3462,12,confirmed
3463,12,confirmed
3464,12,confirmed
3465,43,confirmed
3466,12,confirmed
3467,21,confirmed
3468,12,confirmed
3469,118,confirmed
3470,118,confirmed
3471,71,confirmed
3472,118,confirmed
3473,57,confirmed
3474,57,confirmed
3475,57,confirmed
3476,57,confirmed
3477,57,confirmed
3478,61,confirmed
3479,68,confirmed
3480,68,confirmed
3481,42,confirmed
3482,21,confirmed
3483,31,confirmed
3484,42,confirmed
3485,58,confirmed
3486,42,confirmed
3487,61,confirmed
3488,43,confirmed
3489,61,confirmed
3490,64,confirmed
3491,61,confirmed
3492,24,confirmed
3493,61,confirmed
3494,64,confirmed
3495,61,confirmed
3496,24,confirmed
3497,68,confirmed
3498,224,confirmed
3499,68,confirmed
3500,58,confirmed
3501,14,confirmed
3502,14,confirmed
3503,24,confirmed
3504,17,confirmed
3505,17,confirmed
3506,215,confirmed
3507,16,confirmed
3508,215,confirmed
3509,16,confirmed
3510,220,confirmed
3511,16,confirmed
3512,20,confirmed
3513,1,confirmed
3514,49,confirmed
3515,49,confirmed
3516,237,confirmed
3517,237,confirmed
3518,70,confirmed
3519,70,confirmed
3520,12,confirmed
3521,24,confirmed
3522,111,confirmed
3523,51,confirmed
3524,111,confirmed
3525,51,confirmed
3526,111,confirmed
3527,51,confirmed
3528,111,confirmed
3529,51,confirmed
3530,21,confirmed
3531,1,confirmed
3532,1,confirmed
3533,237,confirmed
3534,17,confirmed
3535,237,confirmed
3536,215,confirmed
3537,17,confirmed
3538,237,confirmed
3539,215,confirmed
3540,17,confirmed
3541,43,confirmed
3542,43,confirmed
3543,224,confirmed
3544,,cancelled_by_rider
3545,,cancelled_by_rider
3546,232,cancelled_by_rider
3547,25,confirmed
3548,202,confirmed
3549,202,confirmed
3550,202,confirmed
3551,202,confirmed
3552,,cancelled_by_rider
3553,31,confirmed
3554,31,cancelled_by_rider
3555,32,cancelled_by_rider
3556,32,confirmed
3557,21,confirmed
3558,202,confirmed
3559,202,confirmed
3560,202,confirmed
3561,202,confirmed
3562,,cancelled_by_rider
3563,77,confirmed
3564,77,confirmed
3565,220,confirmed
3566,3,confirmed
3567,3,confirmed
3568,3,confirmed
3569,3,confirmed
3570,193,confirmed
3571,244,confirmed
3572,244,confirmed
3573,49,confirmed
3574,29,confirmed
3575,29,confirmed
3576,49,confirmed
3577,29,confirmed
3578,237,confirmed
3579,29,confirmed
3580,240,confirmed
3581,29,confirmed
3582,240,confirmed
3583,49,confirmed
3584,73,confirmed
3585,73,confirmed
3586,233,confirmed
3587,77,confirmed
3588,77,confirmed
3589,24,confirmed
3590,24,confirmed
3591,77,confirmed
3592,77,confirmed
3593,57,confirmed
3594,21,confirmed
3595,1,confirmed
3596,21,confirmed
3597,215,confirmed
3598,118,confirmed
3599,118,confirmed
3600,71,confirmed
3601,237,confirmed
3602,227,confirmed
3603,59,confirmed
3604,239,confirmed
3605,20,confirmed
3606,216,confirmed
3607,31,confirmed
3608,233,confirmed
3609,233,confirmed
3610,118,confirmed
3611,215,confirmed
3612,58,confirmed
3613,58,confirmed
3614,58,confirmed
3615,31,confirmed
3616,31,confirmed
3617,31,confirmed
3618,71,confirmed
3619,71,confirmed
3620,31,confirmed
3621,31,confirmed
3622,61,confirmed
3623,216,confirmed
3624,68,confirmed
3625,61,confirmed
3626,68,confirmed
3627,61,confirmed
3628,145,confirmed
3629,14,confirmed
3630,61,confirmed
3631,241,confirmed
3632,216,confirmed
3633,14,confirmed
3634,241,confirmed
3635,216,confirmed
3636,216,confirmed
3637,145,confirmed
3638,237,confirmed
3639,237,confirmed
3640,227,confirmed
3641,145,confirmed
3642,227,confirmed
3643,145,confirmed
3644,227,confirmed
3645,35,confirmed
3646,35,confirmed
3647,35,confirmed
3648,57,confirmed
3649,57,confirmed
3650,35,confirmed
3651,35,confirmed
3652,237,confirmed
3653,237,confirmed
3654,233,confirmed
3655,233,confirmed
3656,233,confirmed
3657,201,confirmed
3658,201,confirmed
3659,,cancelled_by_rider
3660,201,confirmed
3661,218,confirmed
3662,239,cancelled_by_rider
3663,218,confirmed
3664,201,confirmed
3665,239,cancelled_by_rider
3666,201,confirmed
3667,201,confirmed
3668,119,confirmed
3669,58,confirmed
3670,201,confirmed
3671,119,confirmed
3672,32,confirmed
3673,32,confirmed
3674,231,confirmed
3675,231,confirmed
3676,231,confirmed
3677,21,confirmed
3678,43,confirmed
3679,43,confirmed
3680,12,confirmed
3681,12,confirmed
3682,12,confirmed
3683,12,confirmed
3684,24,confirmed
3685,24,confirmed
3686,77,confirmed
3687,77,confirmed
3688,71,confirmed
3689,71,confirmed
3690,118,confirmed
3691,118,confirmed
3692,118,confirmed
3693,118,confirmed
3694,71,confirmed
3695,71,confirmed
3696,118,confirmed
3697,118,confirmed
3698,57,confirmed
3699,57,confirmed
3700,48,confirmed
3701,48,confirmed
3702,48,confirmed
3703,61,confirmed
3704,68,confirmed
3705,68,confirmed
3706,42,confirmed
3707,1,confirmed
3708,1,confirmed
3709,42,confirmed
3710,21,confirmed
3711,42,confirmed
3712,61,confirmed
3713,64,confirmed
3714,61,confirmed
3715,58,confirmed
3716,61,confirmed
3717,20,confirmed
3718,61,confirmed
3719,64,confirmed
3720,61,confirmed
3721,24,confirmed
3722,68,confirmed
3723,58,confirmed
3724,68,confirmed
3725,24,confirmed
3726,14,confirmed
3727,14,confirmed
3728,14,confirmed
3729,49,confirmed
3730,215,confirmed
3731,17,confirmed
3732,17,confirmed
3733,215,confirmed
3734,16,confirmed
3735,215,confirmed
3736,16,confirmed
3737,16,confirmed
3738,70,confirmed
3739,70,confirmed
3740,70,confirmed
3741,70,confirmed
3742,24,confirmed
3743,24,confirmed
3744,70,confirmed
3745,70,confirmed
3746,32,confirmed
3747,32,confirmed
3748,31,confirmed
3749,51,confirmed
3750,31,confirmed
3751,51,confirmed
3752,31,confirmed
3753,51,confirmed
3754,31,confirmed
3755,51,confirmed
3756,1,confirmed
3757,1,confirmed
3758,1,confirmed
3759,51,confirmed
3760,17,confirmed
3761,215,confirmed
3762,17,confirmed
3763,240,confirmed
3764,215,confirmed
3765,17,confirmed
3766,240,confirmed
3767,,cancelled_by_rider
3768,,cancelled_by_rider
3769,,cancelled_by_rider
3770,,cancelled_by_rider
3771,,cancelled_by_rider
3772,,cancelled_by_rider
3773,227,confirmed
3774,32,confirmed
3775,,cancelled_by_rider
3776,,cancelled_by_rider
3777,,cancelled_by_rider
3778,,cancelled_by_rider
3779,77,confirmed
3780,,cancelled_by_rider
3781,,cancelled_by_rider
3782,,cancelled_by_rider
3783,77,confirmed
3784,,cancelled_by_rider
3785,220,confirmed
3786,3,confirmed
3787,241,confirmed
3788,3,confirmed
3789,3,confirmed
3790,220,confirmed
3791,25,confirmed
3792,25,confirmed
3793,215,confirmed
3794,29,confirmed
3795,29,confirmed
3796,29,confirmed
3797,29,confirmed
3798,203,confirmed
3799,29,confirmed
3800,203,confirmed
3801,29,confirmed
3802,203,confirmed
3803,49,confirmed
3804,73,confirmed
3805,73,confirmed
3806,20,confirmed
3807,49,confirmed
3808,237,confirmed
3809,20,confirmed
3810,237,confirmed
3811,32,confirmed
3812,21,confirmed
3813,237,confirmed
3814,237,confirmed
3815,12,confirmed
3816,,cancelled_by_rider
3817,,cancelled_by_rider
3818,,cancelled_by_rider
3819,25,confirmed
3820,241,confirmed
3821,58,confirmed
3822,58,confirmed
3823,58,confirmed
3824,58,confirmed
3825,42,confirmed
3826,32,confirmed
3827,32,confirmed
3828,233,confirmed
3829,71,confirmed
3830,71,confirmed
3831,71,confirmed
3832,61,confirmed
3833,216,confirmed
3834,145,confirmed
3835,61,confirmed
3836,145,confirmed
3837,61,confirmed
3838,241,confirmed
3839,216,confirmed
3840,61,confirmed
3841,14,confirmed
3842,216,confirmed
3843,14,confirmed
3844,241,confirmed
3845,216,confirmed
3846,216,confirmed
3847,241,confirmed
3848,232,confirmed
3849,232,confirmed
3850,227,confirmed
3851,227,confirmed
3852,145,confirmed
3853,227,confirmed
3854,145,confirmed
3855,35,confirmed
3856,35,confirmed
3857,35,confirmed
3858,57,confirmed
3859,57,confirmed
3860,35,confirmed
3861,35,confirmed
3862,,cancelled_by_rider
3863,,cancelled_by_rider
3864,1,confirmed
3865,119,confirmed
3866,233,confirmed
3867,233,confirmed
3868,233,confirmed
3869,145,confirmed
3870,119,confirmed
3871,119,confirmed
3872,201,confirmed
3873,119,confirmed
3874,119,confirmed
3875,201,confirmed
3876,201,confirmed
3877,119,confirmed
3878,201,confirmed
3879,201,confirmed
3880,201,confirmed
3881,119,confirmed
3882,58,confirmed
3883,119,confirmed
3884,201,confirmed
3885,32,confirmed
3886,231,confirmed
3887,231,confirmed
3888,32,confirmed
3889,231,confirmed
3890,43,confirmed
3891,43,confirmed
3892,43,confirmed
3893,199,confirmed
3894,12,confirmed
3895,12,confirmed
3896,12,confirmed
3897,24,confirmed
3898,24,confirmed
3899,77,confirmed
3900,77,confirmed
3901,71,confirmed
3902,71,confirmed
3903,118,confirmed
3904,118,confirmed
3905,118,confirmed
3906,118,confirmed
3907,24,confirmed
3908,24,confirmed
3909,77,confirmed
3910,77,confirmed
3911,57,confirmed
3912,57,confirmed
3913,48,confirmed
3914,48,confirmed
3915,48,confirmed
3916,61,confirmed
3917,68,confirmed
3918,201,confirmed
3919,21,confirmed
3920,1,confirmed
3921,12,confirmed
3922,12,confirmed
3923,21,confirmed
3924,21,confirmed
3925,61,confirmed
3926,64,confirmed
3927,61,confirmed
3928,64,confirmed
3929,61,confirmed
3930,199,confirmed
3931,61,confirmed
3932,64,confirmed
3933,61,confirmed
3934,32,confirmed
3935,68,confirmed
3936,32,confirmed
3937,201,confirmed
3938,32,confirmed
3939,14,confirmed
3940,24,confirmed
3941,14,confirmed
3942,17,confirmed
3943,17,confirmed
3944,215,confirmed
3945,16,confirmed
3946,215,confirmed
3947,215,confirmed
3948,49,confirmed
3949,49,confirmed
3950,73,confirmed
3951,70,confirmed
3952,70,confirmed
3953,70,confirmed
3954,70,confirmed
3955,24,confirmed
3956,24,confirmed
3957,70,confirmed
3958,70,confirmed
3959,201,confirmed
3960,24,confirmed
3961,111,confirmed
3962,51,confirmed
3963,111,confirmed
3964,51,confirmed
3965,111,confirmed
3966,51,confirmed
3967,111,confirmed
3968,51,confirmed
3969,1,confirmed
3970,1,confirmed
3971,1,confirmed
3972,,cancelled_by_rider
3973,17,confirmed
3974,17,confirmed
3975,215,confirmed
3976,69,confirmed
3977,17,confirmed
3978,215,confirmed
3979,69,confirmed
3980,220,confirmed
3981,21,confirmed
3982,,cancelled_by_rider
3983,,cancelled_by_rider
3984,21,cancelled_by_rider
3985,32,cancelled_by_rider
3986,77,confirmed
3987,3,cancelled_by_rider
3988,3,confirmed
3989,224,confirmed
3990,3,confirmed
3991,220,confirmed
3992,49,confirmed
3993,25,confirmed
3994,25,confirmed
3995,25,confirmed
3996,25,confirmed
3997,232,confirmed
3998,25,confirmed
3999,25,confirmed
4000,215,confirmed
4001,29,confirmed
4002,29,confirmed
4003,69,confirmed
4004,29,confirmed
4005,203,confirmed
4006,29,confirmed
4007,203,confirmed
4008,29,confirmed
4009,203,confirmed
4010,73,confirmed
4011,73,confirmed
4012,73,confirmed
4013,237,confirmed
4014,58,confirmed
4015,224,confirmed
4016,21,confirmed
4017,21,confirmed
4018,21,confirmed
4019,57,confirmed
4020,49,confirmed
4021,49,confirmed
4022,77,confirmed
4023,77,confirmed
4024,57,confirmed
4025,236,confirmed
4026,236,confirmed
4027,236,confirmed
4028,77,confirmed
4029,21,confirmed
4030,58,confirmed
4031,58,confirmed
4032,31,confirmed
4033,31,confirmed
4034,31,confirmed
4035,31,confirmed
4036,32,confirmed
4037,32,confirmed
4038,32,confirmed
4039,61,confirmed
4040,241,confirmed
4041,216,confirmed
4042,61,confirmed
4043,,cancelled_by_rider
4044,61,confirmed
4045,,cancelled_by_rider
4046,14,confirmed
4047,61,confirmed
4048,,cancelled_by_rider
4049,216,confirmed
4050,,cancelled_by_rider
4051,,cancelled_by_rider
4052,241,confirmed
4053,,cancelled_by_rider
4054,241,confirmed
4055,77,confirmed
4056,77,confirmed
4057,77,confirmed
4058,77,confirmed
4059,236,confirmed
4060,236,confirmed
4061,77,confirmed
4062,77,confirmed
4063,199,confirmed
4064,199,confirmed
4065,77,confirmed
4066,77,confirmed
4067,245,confirmed
4068,245,confirmed
4069,245,confirmed
4070,245,confirmed
4071,145,confirmed
4072,202,confirmed
4073,145,confirmed
4074,247,confirmed
4075,145,confirmed
4076,35,confirmed
4077,35,confirmed
4078,35,confirmed
4079,57,confirmed
4080,57,confirmed
4081,35,confirmed
4082,35,confirmed
4083,24,confirmed
4084,224,confirmed
4085,111,confirmed
4086,237,confirmed
4087,237,confirmed
4088,233,confirmed
4089,233,confirmed
4090,233,confirmed
4091,201,confirmed
4092,201,confirmed
4093,218,confirmed
4094,58,confirmed
4095,218,confirmed
4096,201,confirmed
4097,201,confirmed
4098,201,confirmed
4099,218,confirmed
4100,201,confirmed
4101,218,confirmed
4102,201,confirmed
4103,,cancelled_by_rider
4104,58,confirmed
4105,,cancelled_by_rider
4106,32,confirmed
4107,32,confirmed
4108,231,confirmed
4109,231,confirmed
4110,231,confirmed
4111,232,confirmed
4112,232,confirmed
4113,232,confirmed
4114,21,confirmed
4115,21,confirmed
4116,12,confirmed
4117,21,confirmed
4118,118,confirmed
4119,118,confirmed
4120,118,confirmed
4121,118,confirmed
4122,118,confirmed
4123,118,confirmed
4124,71,confirmed
4125,71,confirmed
4126,71,confirmed
4127,71,confirmed
4128,118,confirmed
4129,118,confirmed
4130,118,confirmed
4131,118,confirmed
4132,57,confirmed
4133,57,confirmed
4134,57,confirmed
4135,48,confirmed
4136,48,confirmed
4137,61,confirmed
4138,24,confirmed
4139,145,confirmed
4140,70,confirmed
4141,1,confirmed
4142,1,confirmed
4143,12,confirmed
4144,12,confirmed
4145,12,confirmed
